date,open,high,low,close
2017-05-22,2035.42,2289.38,2034.17,2174.86
2017-05-23,2175.33,2290.95,2062.28,2276.35
2017-05-24,2276.35,2537.43,2272.73,2502.5
2017-05-25,2501.25,2791.74,2351.83,2585.32
2017-05-26,2592.02,2639.92,2066.97,2272.73
2017-05-29,2188.66,2339.73,2135.38,2325.58
2017-05-30,2326.66,2336.99,2218.77,2223.21
2017-05-31,2224.2,2351.28,2152.85,2307.34
2017-06-01,2305.21,2490.04,2302.56,2438.43
2017-06-02,2437.84,2482.01,2414.29,2440.81
2017-06-05,2534.21,2712.97,2526.53,2682.4
2017-06-06,2681.68,2967.36,2681.68,2906.98
2017-06-07,2908.67,2925.69,2691.79,2700.51
2017-06-08,2688.17,2816.9,2625.36,2798.77
2017-06-09,2798.77,2874.39,2787.07,2852.25
2017-06-12,2993.12,3041.36,2532.93,2693.97
2017-06-13,2699.78,2802.69,2634.35,2732.99
2017-06-14,2730.75,2828.85,2479.54,2491.28
2017-06-15,2498.75,2553.63,2185.79,2430.13
2017-06-16,2431.91,2554.93,2366.3,2554.93
2017-06-19,2552.32,2637.83,2535.5,2622.61
2017-06-20,2623.29,2820.87,2623.29,2802.69
2017-06-21,2802.69,2828.85,2688.17,2701.24
2017-06-22,2698.33,2768.55,2644.1,2742.73
2017-06-23,2743.48,2783.19,2726.28,2766.25
2017-06-26,2571.36,2632.96,2391.2,2480.16
2017-06-27,2478.93,2529.08,2333.72,2475.86
2017-06-28,2475.25,2619.17,2475.25,2617.8
2017-06-29,2615.06,2620.55,2531.0,2583.31
2017-06-30,2583.98,2585.98,2524.61,2545.82
2017-07-03,2532.29,2619.86,2504.38,2602.81
2017-07-04,2602.81,2659.57,2580.65,2607.56
2017-07-05,2607.56,2642.71,2560.82,2632.96
2017-07-06,2633.66,2649.01,2592.69,2615.75
2017-07-07,2616.43,2627.43,2509.41,2545.82
2017-07-10,2554.28,2554.28,2368.55,2373.61
2017-07-11,2377.56,2428.36,2293.05,2357.93
2017-07-12,2360.72,2432.5,2272.21,2407.9
2017-07-13,2407.32,2448.58,2336.45,2356.82
2017-07-14,2359.05,2376.43,2198.77,2220.74
2017-07-17,1924.56,2199.25,1914.61,2181.03
2017-07-18,2178.17,2407.32,2175.33,2375.3
2017-07-19,2375.3,2413.71,2258.36,2295.68
2017-07-20,2290.95,2783.96,2280.5,2759.38
2017-07-21,2761.67,2946.38,2639.22,2649.71
2017-07-24,2783.96,2813.73,2720.35,2770.85
2017-07-25,2770.08,2799.55,2485.09,2595.38
2017-07-26,2593.36,2632.96,2433.68,2483.24
2017-07-27,2481.39,2680.25,2479.54,2672.37
2017-07-28,2675.23,2832.86,2666.67,2772.39
2017-07-31,2738.98,2902.76,2707.09,2872.74
2017-08-01,2870.26,2924.83,2670.23,2724.8
2017-08-02,2725.54,2765.49,2681.68,2693.24
2017-08-03,2695.42,2822.47,2688.17,2806.62
2017-08-04,2807.41,2896.03,2797.2,2854.7
2017-08-07,3297.07,3451.85,3222.69,3400.2
2017-08-08,3401.36,3524.85,3376.1,3459.01
2017-08-09,3461.41,3490.4,3280.84,3386.39
2017-08-10,3387.53,3474.64,3338.9,3462.6
2017-08-11,3462.6,3586.8,3428.18,3571.43
2017-08-14,4156.28,4351.61,4032.26,4351.61
2017-08-15,4351.61,4484.3,3892.57,4173.62
2017-08-16,4180.6,4411.12,3985.65,4378.28
2017-08-17,4372.54,4522.84,4235.49,4353.5
2017-08-18,4353.5,4407.23,4089.98,4173.62
2017-08-21,4178.85,4192.87,4032.26,4089.98
2017-08-22,4088.31,4198.15,3687.32,4152.82
2017-08-23,4151.1,4299.23,4096.68,4144.22
2017-08-24,4147.66,4299.23,4137.36,4288.16
2017-08-25,4286.33,4496.4,4278.99,4378.28
2017-08-28,4395.6,4432.62,4239.08,4426.74
2017-08-29,4430.66,4703.67,4399.47,4670.71
2017-08-30,4668.53,4708.1,4545.45,4631.77
2017-08-31,4627.49,4803.07,4623.21,4766.44
2017-09-01,4766.44,4892.37,4725.9,4892.37
2017-09-04,4631.77,4646.84,4168.4,4416.96
2017-09-05,4407.23,4482.29,4037.14,4416.96
2017-09-06,4418.91,4666.36,4416.96,4614.67
2017-09-07,4612.55,4692.63,4506.53,4631.77
2017-09-08,4631.77,4699.25,4214.08,4214.08
2017-09-11,4208.75,4334.63,4108.46,4187.6
2017-09-12,4187.6,4368.72,4066.69,4182.35
2017-09-13,4182.35,4182.35,3766.48,3916.96
2017-09-14,3916.96,3960.4,3277.61,3307.97
2017-09-15,3301.42,3748.13,2950.72,3637.69
2017-09-18,3713.33,4065.04,3671.07,4040.4
2017-09-19,4042.04,4079.97,3847.63,3901.68
2017-09-20,3904.72,4020.91,3827.02,3932.36
2017-09-21,3930.82,3949.45,3584.23,3653.64
2017-09-22,3652.3,3748.13,3518.65,3585.51
2017-09-25,3664.35,3969.83,3661.66,3951.01
2017-09-26,3957.26,3968.25,3865.48,3918.5
2017-09-27,3915.43,4194.63,3891.05,4194.63
2017-09-28,4194.63,4278.99,4133.94,4184.1
2017-09-29,4187.6,4228.33,4027.39,4166.67
2017-10-02,4344.05,4462.29,4344.05,4387.89
2017-10-03,4387.89,4428.7,4246.28,4286.33
2017-10-04,4284.49,4345.94,4189.36,4215.85
2017-10-05,4217.63,4355.4,4151.1,4330.88
2017-10-06,4329.0,4416.96,4302.93,4344.05
2017-10-09,4582.95,4870.92,4553.73,4805.38
2017-10-10,4807.69,4909.18,4750.59,4830.92
2017-10-11,4830.92,4882.81,4725.9,4810.0
2017-10-12,4807.69,5385.03,4803.07,5288.21
2017-10-13,5293.81,5854.8,5291.01,5509.64
2017-10-16,5564.83,5750.43,5564.83,5707.76
2017-10-17,5707.76,5790.39,5521.81,5577.24
2017-10-18,5577.24,5602.24,5109.86,5500.55
2017-10-19,5500.55,5733.94,5500.55,5714.29
2017-10-20,5717.55,6049.61,5611.67,6049.61
2017-10-23,5903.19,6049.61,5652.91,5889.28
2017-10-24,5885.82,5917.16,5470.46,5470.46
2017-10-25,5464.48,5707.76,5373.46,5678.59
2017-10-26,5675.37,5977.29,5640.16,5824.11
2017-10-27,5827.51,5995.2,5691.52,5740.53
2017-10-30,6172.84,6218.91,6027.73,6097.56
2017-10-31,6101.28,6414.37,6090.13,6385.7
2017-11-01,6385.7,6671.11,6357.28,6662.23
2017-11-02,6666.67,7352.94,6644.52,7022.47
2017-11-03,7022.47,7451.56,6944.44,7235.89
2017-11-06,7347.54,7423.9,6949.27,6988.12
2017-11-07,6983.24,7220.22,6934.81,7077.14
2017-11-08,7077.14,7880.22,7077.14,7396.45
2017-11-09,7401.92,7490.64,7057.16,7112.38
2017-11-10,7117.44,7331.38,6422.61,6439.15
2017-11-13,5675.37,6770.48,5621.14,6447.45
2017-11-14,6447.45,6729.48,6426.74,6574.62
2017-11-15,6574.62,7336.76,6540.22,7251.63
2017-11-16,7251.63,7980.85,7122.51,7782.1
2017-11-17,7794.23,8000.0,7535.8,7698.23
2017-11-20,8025.68,8271.3,7942.81,8257.64
2017-11-21,8257.64,8361.2,7818.61,7980.85
2017-11-22,7980.85,8291.87,7980.85,8264.46
2017-11-23,8264.46,8278.15,8097.17,8130.08
2017-11-24,8130.08,8333.33,7892.66,8237.23
2017-11-27,9345.79,9737.1,9285.05,9661.84
2017-11-28,9661.84,9970.09,9643.2,9940.36
2017-11-29,9930.49,11377.0,9293.68,9960.16
2017-11-30,9990.01,10684.0,9025.27,9803.92
2017-12-01,9813.54,10834.0,9425.07,10787.0
2017-12-04,11086.0,11561.0,10881.0,11468.0
2017-12-05,11481.0,11862.0,11468.0,11737.0
2017-12-06,11737.0,13793.0,11669.0,13793.0
2017-12-07,13812.0,16639.0,13333.0,16611.0
2017-12-08,16611.0,17153.0,13966.0,15198.0
2017-12-11,14599.0,17391.0,14599.0,16920.0
2017-12-12,16920.0,17606.0,16260.0,17361.0
2017-12-13,17391.0,17391.0,15798.0,16529.0
2017-12-14,16502.0,17036.0,16129.0,16502.0
2017-12-15,16502.0,17857.0,16447.0,17699.0
2017-12-18,19380.0,19455.0,18083.0,18762.0
2017-12-19,18762.0,19011.0,16835.0,17271.0
2017-12-20,17241.0,17825.0,15576.0,16287.0
2017-12-21,16287.0,17301.0,15083.0,15601.0
2017-12-22,15601.0,15823.0,10834.0,14347.0
2017-12-26,13812.0,16077.0,13812.0,15723.0
2017-12-27,15723.0,16474.0,14535.0,15267.0
2017-12-28,15291.0,15480.0,13495.0,14065.0
2017-12-29,14065.0,15083.0,13986.0,14368.0
2018-01-02,13495.0,15221.0,12953.0,14859.0
2018-01-03,14837.0,15385.0,14599.0,14881.0
2018-01-04,14859.0,15385.0,14225.0,15038.0
2018-01-05,15038.0,16556.0,14815.0,16556.0
2018-01-08,16420.0,16420.0,13966.0,14684.0
2018-01-09,14684.0,15361.0,14164.0,14409.0
2018-01-10,14430.0,14684.0,13459.0,14451.0
2018-01-11,14493.0,14948.0,12853.0,13089.0
2018-01-12,13106.0,14104.0,12887.0,13908.0
2018-01-15,13569.0,14306.0,13405.0,13812.0
2018-01-16,13793.0,13812.0,10060.0,11062.0
2018-01-17,11123.0,11751.0,9199.63,11086.0
2018-01-18,11111.0,12048.0,10661.0,11287.0
2018-01-19,11287.0,11962.0,10989.0,11390.0
2018-01-22,11211.0,11862.0,10050.0,10661.0
2018-01-23,10672.0,11364.0,9970.09,11050.0
2018-01-24,11050.0,11468.0,10493.0,11099.0
2018-01-25,11099.0,11710.0,10893.0,11161.0
2018-01-26,11161.0,11614.0,10320.0,10965.0
2018-01-29,11696.0,11765.0,11013.0,11050.0
2018-01-30,11062.0,11211.0,9813.54,10194.0
2018-01-31,10173.0,10331.0,9624.64,10081.0
2018-02-01,10070.0,10204.0,8561.64,8992.81
2018-02-02,8976.66,9157.51,7692.31,8576.33
2018-02-05,8410.43,8417.51,6583.28,6844.63
2018-02-06,6807.35,7955.45,5948.84,7645.26
2018-02-07,7645.26,8583.69,7209.81,7867.82
2018-02-08,7855.46,8620.69,7547.17,8223.68
2018-02-09,8216.93,8718.4,7751.94,8561.64
2018-02-12,8305.65,8904.72,8032.13,8880.99
2018-02-13,8888.89,8976.66,8368.2,8539.71
2018-02-14,8554.32,9433.96,8481.76,9433.96
2018-02-15,9442.87,10215.0,9354.54,10070.0
2018-02-16,10091.0,10299.0,9718.17,10010.0
2018-02-19,10582.0,11261.0,10309.0,11086.0
2018-02-20,11074.0,11765.0,11062.0,11429.0
2018-02-21,11364.0,11403.0,10246.0,10449.0
2018-02-22,10449.0,10917.0,9727.63,9960.16
2018-02-23,9960.16,10395.0,9596.93,9980.04
2018-02-26,9671.18,10438.0,9389.67,10352.0
2018-02-27,10352.0,10858.0,10142.0,10741.0
2018-02-28,10730.0,11050.0,10384.0,10428.0
2018-03-01,10417.0,11074.0,10225.0,10965.0
2018-03-02,10965.0,11161.0,10787.0,11050.0
2018-03-05,11390.0,11655.0,11390.0,11561.0
2018-03-06,11561.0,11587.0,10582.0,10764.0
2018-03-07,10764.0,10893.0,9469.7,9930.49
2018-03-08,9940.36,10101.0,9074.41,9276.44
2018-03-09,9267.84,9407.34,8368.2,8992.81
2018-03-12,9514.75,9881.42,8779.63,9049.77
2018-03-13,9041.59,9478.67,8857.4,9157.51
2018-03-14,9157.51,9310.99,7955.45,8169.93
2018-03-15,8176.61,8410.43,7674.6,8326.39
2018-03-16,8326.39,8598.45,7923.93,8525.15
2018-03-19,8149.96,8703.22,8130.08,8496.18
2018-03-20,8503.4,9033.42,8326.39,8952.55
2018-03-21,8952.55,9157.51,8764.24,8849.56
2018-03-22,8833.92,9082.65,8496.18,8695.65
2018-03-23,8695.65,8764.24,8298.76,8620.69
2018-03-26,8628.13,8643.04,7861.64,7886.44
2018-03-27,7886.44,8250.83,7751.94,8000.0
2018-03-28,8000.0,8097.17,7745.93,7874.02
2018-03-29,7874.02,8000.0,6915.63,7052.19
2018-03-30,7067.14,7326.01,6591.96,6816.63
2018-04-02,6825.94,7107.32,6761.33,6983.24
2018-04-03,6978.37,7507.51,6978.37,7429.42
2018-04-04,7434.94,7440.48,6729.48,6830.6
2018-04-05,6821.28,6920.42,6583.28,6724.95
2018-04-06,6720.43,6849.32,6514.66,6622.52
2018-04-09,6993.01,7168.46,6618.13,6715.92
2018-04-10,6715.92,6858.71,6657.79,6854.01
2018-04-11,6854.01,6958.94,6788.87,6901.31
2018-04-12,6901.31,8058.02,6765.9,7824.73
2018-04-13,7830.85,8216.93,7757.95,8097.17
2018-04-16,8305.65,8410.43,7911.39,7993.61
2018-04-17,8000.0,8149.96,7836.99,7911.39
2018-04-18,7911.39,8210.18,7867.82,8190.01
2018-04-19,8190.01,8291.87,8103.73,8271.3
2018-04-20,8271.3,8554.32,8223.68,8517.89
2018-04-23,8912.66,8984.73,8764.24,8936.55
2018-04-24,8936.55,9487.67,8912.66,9469.7
2018-04-25,9469.7,9746.59,8733.62,9165.9
2018-04-26,9165.9,9174.31,8658.01,9090.91
2018-04-27,9099.18,9372.07,9090.91,9090.91
2018-04-30,9310.99,9442.87,9124.09,9216.59
2018-05-01,9216.59,9285.05,8841.73,9074.41
2018-05-02,9074.41,9259.26,8984.73,9233.61
2018-05-03,9233.61,9727.63,9165.9,9652.51
2018-05-04,9652.51,9794.32,9541.98,9652.51
2018-05-07,9523.81,9633.91,9191.18,9389.67
2018-05-08,9389.67,9451.8,9049.77,9182.74
2018-05-09,9182.74,9363.3,8976.66,9242.14
2018-05-10,9242.14,9380.86,9057.97,9099.18
2018-05-11,9107.47,9107.47,8510.64,8605.85
2018-05-14,8658.01,8880.99,8298.76,8726.0
2018-05-15,8733.62,8833.92,8438.82,8496.18
2018-05-16,8488.96,8539.71,8110.3,8285.0
2018-05-17,8285.0,8460.24,8130.08,8149.96
2018-05-18,8149.96,8271.3,7930.21,8230.45
2018-05-21,8517.89,8568.98,8326.39,8382.23
2018-05-22,8382.23,8417.51,8051.53,8071.03
2018-05-23,8071.03,8097.17,7440.48,7639.42
2018-05-24,7639.42,7722.01,7272.73,7530.12
2018-05-25,7530.12,7651.11,7347.54,7423.9
2018-05-28,7331.38,7429.42,7147.96,7163.32
2018-05-29,7163.32,7518.8,7052.19,7490.64
2018-05-30,7496.25,7552.87,7288.63,7336.76
2018-05-31,7336.76,7598.78,7336.76,7547.17
2018-06-01,7547.17,7598.78,7352.94,7434.94
2018-06-04,7692.31,7751.94,7457.12,7535.8
2018-06-05,7535.8,7651.11,7374.63,7587.25
2018-06-06,7593.01,7692.31,7496.25,7662.84
2018-06-07,7662.84,7751.94,7639.42,7662.84
2018-06-08,7656.97,7692.31,7547.17,7639.42
2018-06-11,6747.64,6816.63,6653.36,6770.48
2018-06-12,6770.48,6896.55,6455.78,6548.79
2018-06-13,6540.22,6609.39,6134.97,6277.46
2018-06-14,6277.46,6697.92,6273.53,6648.94
2018-06-15,6648.94,6662.23,6480.88,6548.79
2018-06-18,6497.73,6793.48,6389.78,6715.92
2018-06-19,6715.92,6825.94,6675.57,6720.43
2018-06-20,6720.43,6807.35,6561.68,6720.43
2018-06-21,6720.43,6784.26,6684.49,6706.91
2018-06-22,6711.41,6743.09,6082.73,6195.79
2018-06-25,6157.64,6317.12,6086.43,6261.74
2018-06-26,6261.74,6269.59,6134.97,6222.78
2018-06-27,6218.91,6218.91,6006.01,6119.95
2018-06-28,6119.95,6176.65,5910.17,5917.16
2018-06-29,5917.16,5952.38,5800.46,5882.35
2018-07-02,6365.37,6666.67,6277.46,6644.52
2018-07-03,6644.52,6666.67,6540.22,6609.39
2018-07-04,6609.39,6784.26,6418.49,6688.96
2018-07-05,6688.96,6693.44,6455.78,6493.51
2018-07-06,6493.51,6622.52,6455.78,6570.3
2018-07-09,6752.19,6752.19,6671.11,6711.41
2018-07-10,6715.92,6793.48,6325.11,6373.49
2018-07-11,6373.49,6397.95,6289.31,6361.32
2018-07-12,6365.37,6381.62,6146.28,6169.03
2018-07-13,6169.03,6329.11,6086.43,6176.65
2018-07-16,6377.55,6697.92,6333.12,6662.23
2018-07-17,6662.23,7440.48,6662.23,7358.35
2018-07-18,7358.35,7575.76,7246.38,7331.38
2018-07-19,7331.38,7507.51,7283.32,7434.94
2018-07-20,7434.94,7656.97,7272.73,7342.14
2018-07-23,7374.63,7788.16,7342.14,7751.94
2018-07-24,7751.94,8340.28,7692.31,8257.64
2018-07-25,8257.64,8481.76,8064.52,8278.15
2018-07-26,8285.0,8305.65,7917.66,7949.13
2018-07-27,7961.78,8271.3,7800.31,8223.68
2018-07-30,8190.01,8271.3,7861.64,8123.48
2018-07-31,8123.48,8196.72,7674.6,7710.1
2018-08-01,7710.1,7770.01,7468.26,7479.43
2018-08-02,7479.43,7698.23,7446.02,7530.12
2018-08-03,7530.12,7564.3,7288.63,7374.63
2018-08-06,7047.22,7147.96,6863.42,6863.42
2018-08-07,6863.42,7147.96,6684.49,6738.54
2018-08-08,6752.19,6788.87,6131.21,6293.27
2018-08-09,6301.2,6622.52,6203.47,6587.62
2018-08-10,6587.62,6609.39,6309.15,6397.95
2018-08-13,6365.37,6535.95,6165.23,6242.2
2018-08-14,6238.3,6281.41,5899.71,6116.21
2018-08-15,6112.47,6613.76,6082.73,6418.49
2018-08-16,6414.37,6472.49,6222.78,6277.46
2018-08-17,6277.46,6553.08,6261.74,6497.73
2018-08-20,6497.73,6523.16,6393.86,6422.61
2018-08-21,6414.37,6497.73,6238.3,6464.12
2018-08-22,6459.95,6854.01,6305.17,6369.43
2018-08-23,6369.43,6480.88,6257.82,6476.68
2018-08-24,6472.49,6644.52,6472.49,6622.52
2018-08-27,6680.03,6752.19,6657.79,6729.48
2018-08-28,6729.48,7122.51,6724.95,7067.14
2018-08-29,7062.15,7122.51,6920.42,7062.15
2018-08-30,7057.16,7057.16,6802.72,6939.63
2018-08-31,6939.63,7082.15,6901.31,7042.25
2018-09-03,7283.32,7326.01,7199.42,7309.94
2018-09-04,7309.94,7401.92,7235.89,7352.94
2018-09-05,7352.94,7385.52,6868.13,6930.01
2018-09-06,6930.01,6930.01,6277.46,6435.01
2018-09-07,6435.01,6531.68,6329.11,6418.49
2018-09-10,6365.37,6365.37,6215.04,6293.27
2018-09-11,6293.27,6373.49,6191.95,6309.15
2018-09-12,6305.17,6333.12,6203.47,6301.2
2018-09-13,6301.2,6523.16,6301.2,6459.95
2018-09-14,6459.95,6578.95,6414.37,6535.95
2018-09-17,6497.73,6527.42,6211.18,6246.1
2018-09-18,6246.1,6381.62,6226.65,6321.11
2018-09-19,6321.11,6493.51,6116.21,6381.62
2018-09-20,6381.62,6497.73,6353.24,6497.73
2018-09-21,6506.18,6775.07,6472.49,6752.19
2018-09-24,6684.49,6720.43,6574.62,6618.13
2018-09-25,6618.13,6618.13,6333.12,6389.78
2018-09-26,6389.78,6540.22,6377.55,6476.68
2018-09-27,6472.49,6729.48,6430.87,6711.41
2018-09-28,6715.92,6793.48,6535.95,6675.57
2018-10-01,6565.99,6644.52,6501.95,6578.95
2018-10-02,6578.95,6600.66,6468.31,6531.68
2018-10-03,6531.68,6544.5,6410.26,6451.61
2018-10-04,6451.61,6596.31,6422.61,6557.38
2018-10-05,6557.38,6587.62,6523.16,6553.08
2018-10-08,6548.79,6671.11,6548.79,6635.7
2018-10-09,6631.3,6631.3,6565.99,6596.31
2018-10-10,6596.31,6613.76,6464.12,6535.95
2018-10-11,6540.22,6557.38,6127.45,6222.78
2018-10-12,6222.78,6265.66,6142.51,6238.3
2018-10-15,6238.3,6958.94,6188.12,6459.95
2018-10-16,6455.78,6591.96,6455.78,6523.16
2018-10-17,6523.16,6557.38,6476.68,6514.66
2018-10-18,6514.66,6553.08,6426.74,6430.87
2018-10-19,6430.87,6468.31,6410.26,6426.74
2018-10-22,6476.68,6476.68,6418.49,6447.45
2018-10-23,6447.45,6455.78,6402.05,6435.01
2018-10-24,6435.01,6497.73,6430.87,6464.12
2018-10-25,6464.12,6464.12,6414.37,6435.01
2018-10-26,6435.01,6485.08,6414.37,6435.01
2018-10-29,6414.37,6439.15,6242.2,6285.36
2018-10-30,6285.36,6313.13,6265.66,6285.36
2018-10-31,6281.41,6357.28,6215.04,6325.11
2018-11-01,6325.11,6377.55,6313.13,6353.24
2018-11-02,6353.24,6397.95,6349.21,6369.43
2018-11-05,6426.74,6455.78,6389.78,6414.37
2018-11-06,6418.49,6468.31,6402.05,6451.61
2018-11-07,6455.78,6553.08,6451.61,6518.9
2018-11-08,6518.9,6527.42,6418.49,6426.74
2018-11-09,6426.74,6430.87,6337.14,6361.32
2018-11-12,6337.14,6406.15,6333.12,6349.21
2018-11-13,6349.21,6357.28,6293.27,6329.11
2018-11-14,6329.11,6341.15,5405.41,5595.97
2018-11-15,5586.59,5711.02,5263.16,5534.03
2018-11-16,5534.03,5643.34,5497.53,5540.17
2018-11-19,5567.93,5583.47,4732.61,4840.27
2018-11-20,4837.93,4928.54,4127.12,4310.34
2018-11-21,4299.23,4662.0,4248.09,4504.5
2018-11-22,4504.5,4616.81,4395.6,4442.47
2018-11-23,4438.53,4438.53,4135.65,4248.09
2018-11-26,3979.31,4093.33,3566.33,3680.53
2018-11-27,3679.18,3853.56,3606.2,3822.63
2018-11-28,3822.63,4370.63,3787.88,4210.53
2018-11-29,4212.3,4415.01,4116.92,4240.88
2018-11-30,4242.68,4310.34,3892.57,3974.56
2018-12-03,4137.36,4158.0,3777.86,3865.48
2018-12-04,3866.98,4061.74,3775.01,3923.11
2018-12-05,3921.57,3941.66,3698.22,3731.34
2018-12-06,3734.13,3862.5,3589.38,3612.72
2018-12-07,3612.72,3653.64,3236.25,3363.61
2018-12-10,3552.4,3623.19,3397.89,3460.21
2018-12-11,3460.21,3467.41,3330.0,3393.28
2018-12-12,3392.13,3521.13,3356.83,3445.9
2018-12-13,3445.9,3472.22,3261.58,3294.89
2018-12-14,3293.81,3324.47,3191.83,3194.89
2018-12-17,3232.06,3612.72,3219.58,3513.7
2018-12-18,3519.89,3607.5,3474.64,3599.71
2018-12-19,3595.83,3958.83,3593.24,3753.75
2018-12-20,3752.35,4210.53,3706.45,4105.09
2018-12-21,4113.53,4191.11,3821.17,3838.77
2018-12-24,3995.21,4284.49,3974.56,4095.0
2018-12-26,3809.52,3898.64,3727.17,3850.6
2018-12-27,3852.08,3877.47,3612.72,3632.4
2018-12-28,3632.4,3993.61,3610.11,3952.57
2018-12-31,3866.98,3888.02,3696.86,3728.56
2019-01-02,3766.48,3958.83,3766.48,3946.33
2019-01-03,3944.77,3965.11,3812.43,3840.25
2019-01-04,3840.25,3871.47,3773.58,3827.02
2019-01-07,4066.69,4110.15,3996.8,4033.88
2019-01-08,4032.26,4135.65,4003.2,4038.77
2019-01-09,4038.77,4076.64,4000.0,4030.63
2019-01-10,4030.63,4066.69,3616.64,3654.97
2019-01-11,3654.97,3699.59,3623.19,3681.89
2019-01-14,3531.07,3731.34,3526.09,3687.32
2019-01-15,3687.32,3713.33,3581.66,3599.71
2019-01-16,3601.01,3687.32,3595.83,3619.25
2019-01-17,3619.25,3667.03,3579.1,3656.31
2019-01-18,3654.97,3673.77,3604.9,3627.13
2019-01-21,3559.99,3570.15,3518.65,3544.84
2019-01-22,3546.1,3624.5,3447.09,3601.01
2019-01-23,3601.01,3627.13,3546.1,3573.98
2019-01-24,3575.26,3617.95,3548.62,3590.66
2019-01-25,3590.66,3606.2,3552.4,3575.26
2019-01-28,3561.25,3561.25,3402.52,3454.23
2019-01-29,3454.23,3465.0,3370.41,3424.66
2019-01-30,3423.49,3487.97,3400.2,3471.02
2019-01-31,3471.02,3497.73,3427.0,3450.66
2019-02-01,3450.66,3484.32,3405.99,3478.26
2019-02-04,3431.71,3461.41,3422.31,3436.43
2019-02-05,3436.43,3457.81,3424.66,3450.66
2019-02-06,3450.66,3463.8,3370.41,3395.59
2019-02-07,3396.74,3405.99,3379.52,3387.53
2019-02-08,3388.68,3738.32,3373.82,3657.64
2019-02-11,3654.97,3684.6,3615.33,3625.82
2019-02-12,3627.13,3649.64,3581.66,3616.64
2019-02-13,3616.64,3663.0,3591.95,3601.01
2019-02-14,3601.01,3617.95,3581.66,3594.54
2019-02-15,3594.54,3644.31,3581.66,3598.42
2019-02-18,3637.69,3938.56,3637.69,3895.6
2019-02-19,3897.12,4006.41,3881.99,3941.66
2019-02-20,3941.66,3992.02,3900.16,3961.97
2019-02-21,3961.97,4027.39,3907.78,3923.11
2019-02-22,3923.11,3995.21,3921.57,3969.83
2019-02-25,3790.75,3894.08,3763.64,3853.56
2019-02-26,3853.56,3863.99,3799.39,3831.42
2019-02-27,3831.42,3859.51,3703.7,3800.84
2019-02-28,3805.18,3915.43,3805.18,3829.95
2019-03-01,3829.95,3878.98,3824.09,3865.48
2019-03-04,3818.25,3838.77,3705.08,3724.39
2019-03-05,3723.01,3901.68,3716.09,3869.97
2019-03-06,3868.47,3906.25,3843.2,3886.51
2019-03-07,3886.51,3923.11,3868.47,3897.12
2019-03-08,3898.64,3943.22,3883.5,3933.91
2019-03-11,3935.46,3943.22,3853.56,3886.51
2019-03-12,3886.51,3910.83,3832.89,3898.64
2019-03-13,3898.64,3904.72,3861.0,3881.99
2019-03-14,3881.99,3924.65,3824.09,3885.0
2019-03-15,3885.0,3941.66,3883.5,3933.91
2019-03-18,4004.81,4048.58,3972.98,4009.62
2019-03-19,4009.62,4045.31,3985.65,4029.01
2019-03-20,4027.39,4070.0,4004.81,4063.39
2019-03-21,4063.39,4083.3,3957.26,4000.0
2019-03-22,4001.6,4019.29,3987.24,4000.0
2019-03-25,3990.42,4001.6,3889.54,3924.65
2019-03-26,3924.65,3944.77,3906.25,3933.91
2019-03-27,3935.46,4055.15,3933.91,4037.14
2019-03-28,4037.14,4060.09,4019.29,4035.51
2019-03-29,4035.51,4128.82,4033.88,4101.72
2019-04-01,4115.23,4171.88,4079.97,4154.55
2019-04-02,4154.55,5060.73,4152.82,4805.38
2019-04-03,4805.38,5330.49,4805.38,5219.21
2019-04-04,5186.72,5260.39,4800.77,4943.15
2019-04-05,4945.6,5073.57,4889.98,5030.18
2019-04-08,5175.98,5341.88,5144.03,5288.21
2019-04-09,5291.01,5316.32,5157.3,5230.13
2019-04-10,5230.13,5464.48,5175.98,5296.61
2019-04-11,5296.61,5341.88,4987.53,5030.18
2019-04-12,5030.18,5115.09,4933.4,5068.42
2019-04-15,5117.71,5197.51,4965.24,5027.65
2019-04-16,5027.65,5232.86,5027.65,5216.48
2019-04-17,5216.48,5274.26,5192.11,5246.59
2019-04-18,5246.59,5321.98,5219.21,5305.04
2019-04-22,5282.62,5437.74,5265.93,5399.57
2019-04-23,5396.65,5621.14,5373.46,5580.36
2019-04-24,5580.36,5630.63,5390.84,5446.62
2019-04-25,5446.62,5524.86,5385.03,5411.26
2019-04-26,5399.57,5422.99,5035.25,5178.66
2019-04-29,5246.59,5293.81,5181.35,5238.34
2019-04-30,5238.34,5390.84,5208.33,5370.57
2019-05-01,5370.57,5443.66,5370.57,5405.41
2019-05-02,5405.41,5540.17,5393.74,5512.68
2019-05-03,5512.68,5910.17,5482.46,5793.74
2019-05-06,5854.8,5868.54,5685.05,5803.83
2019-05-07,5807.2,6064.28,5797.1,5995.2
2019-05-08,5995.2,6016.85,5787.04,5988.02
2019-05-09,5988.02,6180.47,5963.03,6153.85
2019-05-10,6157.64,6455.78,6142.51,6397.95
2019-05-13,7147.96,8103.73,6877.58,8071.03
2019-05-14,8077.54,8278.15,7639.42,7776.05
2019-05-15,7776.05,8244.02,7776.05,8136.7
2019-05-16,8130.08,8354.22,7692.31,7930.21
2019-05-17,7923.93,7942.81,6688.96,7158.2
2019-05-20,8084.07,8285.0,7593.01,8051.53
2019-05-21,8038.59,8103.73,7824.73,7993.61
2019-05-22,7993.61,8038.59,7645.26,7680.49
